Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
OTVA.SEA2AC1,2008.06,1064.281944,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2009.06,1016.040895,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2010.06,1020.218437,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2011.06,905.2790999,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2012.06,807.0335241,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2013.06,1002.076023,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2014.06,1006.068349,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2015.06,963.1096947,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2016.06,1039.640359,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2017.06,956.6852884,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2018.06,992.2102095,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2019.06,978.71876,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2020.06,935.2742679,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2021.06,1002.100386,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2022.06,915.2268468,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AC1,2023.06,971.6073991,PROVISIONAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,"LAMB, HOGGET AND MUTTON",June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1982.06,354.8705752,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1983.06,381.3084331,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1984.06,340.8531875,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1985.06,367.7346336,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1986.06,305.7210006,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1987.06,383.4376565,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1988.06,398.2535031,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1989.06,388.317127,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1990.06,341.6410002,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1991.06,457.6242375,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1992.06,606.0245469,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1993.06,650.0884714,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1994.06,751.4160862,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1995.06,797.2270385,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1996.06,777.5244468,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1997.06,698.9081939,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1998.06,799.1066552,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,1999.06,845.7982865,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2000.06,879.3702098,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2001.06,985.6009649,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2002.06,935.656633,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2003.06,881.9964412,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2004.06,1176.554685,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2005.06,1349.048984,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2006.06,1359.079644,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2007.06,1387.819712,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2008.06,1348.853643,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2009.06,1242.781403,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2010.06,1276.500591,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2011.06,1274.760535,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2012.06,1341.866883,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2013.06,1348.812485,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2014.06,1468.297276,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2015.06,1468.282216,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2016.06,1451.760278,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2017.06,1391.592093,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2018.06,1413.070497,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2019.06,1435.217902,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2020.06,1319.637902,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2021.06,1465.21373,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2022.06,1396.430427,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AD1,2023.06,1347.989585,PROVISIONAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,OTHER MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1954.06,271.4450903,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1955.06,266.6933163,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1956.06,311.8351694,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1957.06,322.526661,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1958.06,299.3617627,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1959.06,313.6170847,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1960.06,374.6476821,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1961.06,350.5918262,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1962.06,342.5732076,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1963.06,386.0816383,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1964.06,388.6060183,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1965.06,377.0235691,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1966.06,356.0860649,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1967.06,373.0142598,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1968.06,428.8476044,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1969.06,462.2585155,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1970.06,496.85737,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1971.06,500.7181863,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1972.06,516.7554236,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1973.06,544.3751101,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1974.06,456.7642767,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1975.06,493.2935395,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1976.06,554.3241369,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1977.06,589.3684702,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1978.06,543.3356595,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1979.06,607.9300875,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1980.06,540.8112796,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1981.06,623.5218459,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1982.06,594.1202442,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1983.06,687.5223021,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1984.06,607.4846086,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1985.06,646.8352372,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1986.06,576.3010917,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1987.06,733.7036058,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1988.06,690.9376397,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1989.06,728.9518318,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1990.06,587.4154911,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
OTVA.SEA2AE1,1991.06,655.1942016,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,TOTAL MEAT,June 2002 Quarter Base (=1000),,
